,id,time,mac,btmac,major,minor,rssi,date,meas_time
0,1617896654,2021-04-08 18:44:03,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-78,2021-04-08,2021-04-08 18:44:04
1,1617896660,2021-04-08 18:44:06,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-69,2021-04-08,2021-04-08 18:44:08
2,1617896660,2021-04-08 18:44:09,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-69,2021-04-08,2021-04-08 18:44:10
3,1617896660,2021-04-08 18:44:09,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-82,2021-04-08,2021-04-08 18:44:11
4,1617896666,2021-04-08 18:44:12,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-82,2021-04-08,2021-04-08 18:44:12
5,1617896660,2021-04-08 18:44:12,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-75,2021-04-08,2021-04-08 18:44:13
6,1617896666,2021-04-08 18:44:15,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-76.5,2021-04-08,2021-04-08 18:44:16.500000
7,1617896666,2021-04-08 18:44:18,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-75,2021-04-08,2021-04-08 18:44:20
8,1617896672,2021-04-08 18:44:21,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-58,2021-04-08,2021-04-08 18:44:22
9,1617896666,2021-04-08 18:44:21,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-71,2021-04-08,2021-04-08 18:44:22
10,1617896672,2021-04-08 18:44:24,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-60.0,2021-04-08,2021-04-08 18:44:26
11,1617896672,2021-04-08 18:44:24,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-69.0,2021-04-08,2021-04-08 18:44:24
12,1617896672,2021-04-08 18:44:24,50:d4:f7:b9:a6:de,5285707C8CCA,1239,2192,-77.5,2021-04-08,2021-04-08 18:44:25.500000
13,1617896678,2021-04-08 18:44:27,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-65.0,2021-04-08,2021-04-08 18:44:29
14,1617896678,2021-04-08 18:44:27,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-73.5,2021-04-08,2021-04-08 18:44:28
15,1617896678,2021-04-08 18:44:27,50:d4:f7:b9:a6:de,5285707C8CCA,1239,2192,-73.0,2021-04-08,2021-04-08 18:44:28
16,1617896678,2021-04-08 18:44:27,50:d4:f7:ff:df:56,5285707C8CCA,1239,2192,-81.33333333333333,2021-04-08,2021-04-08 18:44:28
17,1617896678,2021-04-08 18:44:30,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-63,2021-04-08,2021-04-08 18:44:31
18,1617896684,2021-04-08 18:44:30,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-75,2021-04-08,2021-04-08 18:44:31
19,1617896678,2021-04-08 18:44:30,50:d4:f7:ff:df:56,5285707C8CCA,1239,2192,-82,2021-04-08,2021-04-08 18:44:30
20,1617896684,2021-04-08 18:44:33,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-65,2021-04-08,2021-04-08 18:44:33
21,1617896684,2021-04-08 18:44:33,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-75,2021-04-08,2021-04-08 18:44:34
22,1617896684,2021-04-08 18:44:33,50:d4:f7:ff:df:56,5285707C8CCA,1239,2192,-84,2021-04-08,2021-04-08 18:44:34
23,1617896690,2021-04-08 18:44:36,50:d4:f7:b9:c0:c2,5285707C8CCA,1239,2192,-60,2021-04-08,2021-04-08 18:44:36
24,1617896690,2021-04-08 18:44:36,50:d4:f7:b9:c4:44,5285707C8CCA,1239,2192,-77,2021-04-08,2021-04-08 18:44:36
25,1617896684,2021-04-08 18:44:36,50:d4:f7:b9:a6:de,5285707C8CCA,1239,2192,-84,2021-04-08,2021-04-08 18:44:37
