,id,time,mac,btmac,major,minor,rssi,date,meas_time
0,1617896648,2021-04-08 18:44:00,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-85.0,2021-04-08,2021-04-08 18:44:01
1,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-74.4,2021-04-08,2021-04-08 18:44:03.800000
2,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-93.0,2021-04-08,2021-04-08 18:44:07
3,1617896666,2021-04-08 18:44:10,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-66.66666666666667,2021-04-08,2021-04-08 18:44:14.999999744
4,1617896666,2021-04-08 18:44:10,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-71.5,2021-04-08,2021-04-08 18:44:15.500000
5,1617896672,2021-04-08 18:44:10,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:44:18
6,1617896672,2021-04-08 18:44:20,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-72.0,2021-04-08,2021-04-08 18:44:27
7,1617896672,2021-04-08 18:44:20,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.0,2021-04-08,2021-04-08 18:44:22.666666752
8,1617896678,2021-04-08 18:44:20,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-82.25,2021-04-08,2021-04-08 18:44:24.750000128
9,1617896678,2021-04-08 18:44:20,50:d4:f7:b9:c4:dc,44C54B2F2DD5,1239,2150,-93.0,2021-04-08,2021-04-08 18:44:27
10,1617896678,2021-04-08 18:44:20,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:44:27
11,1617896690,2021-04-08 18:44:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.83333333333333,2021-04-08,2021-04-08 18:44:34.666666752
12,1617896684,2021-04-08 18:44:30,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-87.33333333333333,2021-04-08,2021-04-08 18:44:32
13,1617896696,2021-04-08 18:44:40,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.5,2021-04-08,2021-04-08 18:44:46.500000
14,1617896696,2021-04-08 18:44:40,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-83.25,2021-04-08,2021-04-08 18:44:46.249999872
15,1617896696,2021-04-08 18:44:40,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:44:48
16,1617896690,2021-04-08 18:44:40,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-89.0,2021-04-08,2021-04-08 18:44:42
17,1617896696,2021-04-08 18:44:40,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-77.0,2021-04-08,2021-04-08 18:44:42
18,1617896708,2021-04-08 18:44:50,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-82.0,2021-04-08,2021-04-08 18:44:55.750000128
19,1617896708,2021-04-08 18:44:50,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-79.25,2021-04-08,2021-04-08 18:44:52.500000
20,1617896708,2021-04-08 18:44:50,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.0,2021-04-08,2021-04-08 18:44:58
21,1617896708,2021-04-08 18:44:50,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-90.0,2021-04-08,2021-04-08 18:44:57
22,1617896708,2021-04-08 18:44:50,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-78.0,2021-04-08,2021-04-08 18:44:57
23,1617896702,2021-04-08 18:44:50,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-80.5,2021-04-08,2021-04-08 18:44:55
24,1617896714,2021-04-08 18:45:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-82.6,2021-04-08,2021-04-08 18:45:04.800000
25,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:06.249999872
26,1617896714,2021-04-08 18:45:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-64.33333333333333,2021-04-08,2021-04-08 18:45:04.666666752
27,1617896720,2021-04-08 18:45:00,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-89.33333333333333,2021-04-08,2021-04-08 18:45:04.333333248
28,1617896708,2021-04-08 18:45:00,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:00
29,1617896720,2021-04-08 18:45:10,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-82.0,2021-04-08,2021-04-08 18:45:11
30,1617896726,2021-04-08 18:45:10,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-84.5,2021-04-08,2021-04-08 18:45:13.750000128
31,1617896720,2021-04-08 18:45:10,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:10
32,1617896726,2021-04-08 18:45:10,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-66.0,2021-04-08,2021-04-08 18:45:14
33,1617896738,2021-04-08 18:45:20,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-79.75,2021-04-08,2021-04-08 18:45:27.750000128
34,1617896738,2021-04-08 18:45:20,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:29
35,1617896732,2021-04-08 18:45:20,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-64.5,2021-04-08,2021-04-08 18:45:21
36,1617896738,2021-04-08 18:45:30,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-81.5,2021-04-08,2021-04-08 18:45:31
37,1617896744,2021-04-08 18:45:30,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-66.0,2021-04-08,2021-04-08 18:45:33.333333248
38,1617896744,2021-04-08 18:45:30,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-82.0,2021-04-08,2021-04-08 18:45:39
39,1617896744,2021-04-08 18:45:30,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-82.33333333333333,2021-04-08,2021-04-08 18:45:36.666666752
40,1617896750,2021-04-08 18:45:40,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-79.5,2021-04-08,2021-04-08 18:45:40
41,1617896756,2021-04-08 18:45:40,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-70.0,2021-04-08,2021-04-08 18:45:44
42,1617896756,2021-04-08 18:45:40,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-83.0,2021-04-08,2021-04-08 18:45:44
43,1617896750,2021-04-08 18:45:40,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-82.0,2021-04-08,2021-04-08 18:45:46
44,1617896750,2021-04-08 18:45:40,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-75.0,2021-04-08,2021-04-08 18:45:45
45,1617896768,2021-04-08 18:45:50,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-75.2,2021-04-08,2021-04-08 18:45:54.400000
46,1617896762,2021-04-08 18:45:50,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-76.25,2021-04-08,2021-04-08 18:45:52.750000128
47,1617896762,2021-04-08 18:45:50,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-85.0,2021-04-08,2021-04-08 18:45:52
48,1617896762,2021-04-08 18:45:50,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-87.0,2021-04-08,2021-04-08 18:45:54
49,1617896756,2021-04-08 18:45:50,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-85.5,2021-04-08,2021-04-08 18:45:50.500000
50,1617896756,2021-04-08 18:45:50,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-83.0,2021-04-08,2021-04-08 18:45:50
51,1617896774,2021-04-08 18:46:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.14285714285714,2021-04-08,2021-04-08 18:46:05.142857216
52,1617896774,2021-04-08 18:46:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-90.0,2021-04-08,2021-04-08 18:46:05
53,1617896786,2021-04-08 18:46:10,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.0,2021-04-08,2021-04-08 18:46:15
54,1617896786,2021-04-08 18:46:10,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-85.0,2021-04-08,2021-04-08 18:46:15.666666752
55,1617896798,2021-04-08 18:46:20,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-68.0,2021-04-08,2021-04-08 18:46:22.999999744
56,1617896798,2021-04-08 18:46:20,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.16666666666667,2021-04-08,2021-04-08 18:46:25.000000256
57,1617896798,2021-04-08 18:46:20,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-89.0,2021-04-08,2021-04-08 18:46:28
58,1617896792,2021-04-08 18:46:20,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-92.0,2021-04-08,2021-04-08 18:46:22
59,1617896804,2021-04-08 18:46:30,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-80.0,2021-04-08,2021-04-08 18:46:38
60,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.8,2021-04-08,2021-04-08 18:46:35.200000
61,1617896804,2021-04-08 18:46:30,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.85714285714286,2021-04-08,2021-04-08 18:46:33.285714176
62,1617896798,2021-04-08 18:46:30,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:46:34
63,1617896816,2021-04-08 18:46:40,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-80.0,2021-04-08,2021-04-08 18:46:45
